paper_id,artifact_set_id,year,problem,stratum,source_route,marker_only_page_count,marker_count,fully_marker_only,formal_body_substantive_content_present,marker_semantics,page_boundary_preserved,structural_non_page_local,confirmed_missing_page_count,legitimate_blank_page_count,unresolved_page_count,governed_duplicate,shared_formal_path,shared_body_sha,formal_body_path,formal_body_sha256,source_path,source_sha256,identity_binding_valid,membership_binding_valid,artifact_binding_valid,source_binding_valid,classification,root_cause_category,repair_required,repair_layer,review_evidence_repair_required,human_rereview_required,confidence,notes
CUMCM-1992-A-001,derived/scale/papers/CUMCM-1992-A-001,1992,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,1,1,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,1,1,0,6D45B274DAC003D8F877953199BDDA67DE1BB71644F115208DB1E8E34A9CB7C2,derived/scale/papers/CUMCM-1992-A-001/paper.md,6D45B274DAC003D8F877953199BDDA67DE1BB71644F115208DB1E8E34A9CB7C2,1992年数学建模国赛优秀论文/1992年A题优秀论文③ 施肥效果分析.pdf,F784800B2EE0929904DA04B05C302B0E68D299A70818956AB615EE8D98DD6F2B,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2002-A-011,derived/scale/papers/CUMCM-2002-A-011,2002,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,8,8,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,8,1,0,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,derived/scale/papers/CUMCM-2002-A-011/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002A：车灯线光源的优化设计模型.pdf,918DAA2D8C6C3070BAA93F4CDE8CA3419D093A373A897DF5422CF3B4CD6AC89A,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2002-A-012,derived/scale/papers/CUMCM-2002-A-012,2002,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,7,7,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,7,1,0,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,derived/scale/papers/CUMCM-2002-A-012/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002A：车灯光源优化问题的探讨.pdf,39800EA2CA3CA428E9394E255858B8A4E9369582FCB4A6541677BED254F5DCCB,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2002-B-001,derived/scale/papers/CUMCM-2002-B-001,2002,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,7,7,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,7,1,0,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,derived/scale/papers/CUMCM-2002-B-001/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002B：彩票方案的评价.pdf,0ACA3F7090683F9B8E5FB9D24765CE3E4ED11F7F44DE277EF6FA0F1D7EA8A448,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2002-B-002,derived/scale/papers/CUMCM-2002-B-002,2002,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,10,10,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,10,1,0,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,derived/scale/papers/CUMCM-2002-B-002/paper.md,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002B：“彩票中的数学”问题的优化模型与评述.pdf,1A469B56C54C92E4FC4A4E61A8AD08E19AB7905FFBC6E1B5D2E9A61848817E37,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2002-B-003,derived/scale/papers/CUMCM-2002-B-003,2002,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,7,7,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,7,1,0,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,derived/scale/papers/CUMCM-2002-B-003/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002B：彩票方案的优选模型.pdf,2A0E809E04613E25B703B280D67CF89F6E6CE573B330A2220C20F926588D2F74,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2002-B-004,derived/scale/papers/CUMCM-2002-B-004,2002,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,6,6,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,6,1,0,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,derived/scale/papers/CUMCM-2002-B-004/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002B：彩票运行方案的合理性研究1.pdf,4BC54A962A329FA9768093ECEF5FA95A91BFD78FDD464FFB92C61456B5BEDFDB,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2002-B-005,derived/scale/papers/CUMCM-2002-B-005,2002,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,7,7,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,3,0,4,1,0,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,derived/scale/papers/CUMCM-2002-B-005/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002B：彩票中的数学.pdf,FA279E682B35EA23D320073F6818B6DA538A4AE5BC86B6D86A0D384FE8E6A06F,1,1,1,1,CONFIRMED_DEFECTIVE,FORMAL_ARTIFACT_PAGE_CONTENT_MISSING,1,FORMAL_BODY_RECONSTRUCTION_SERIALIZATION,0,1,HIGH,Confirmed by existing G11 selected-page PNG/excerpt evidence; 9 confirmed identities also retain additional unresolved marker-only pages.
CUMCM-2002-B-006,derived/scale/papers/CUMCM-2002-B-006,2002,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,6,6,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,6,1,0,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,derived/scale/papers/CUMCM-2002-B-006/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002B：彩票方案的合理性优化.pdf,BDC843CB35F6AFE4EECE26DC99D74E3D7281B7698E7900CF0F7121042C49F9EC,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2002-B-008,derived/scale/papers/CUMCM-2002-B-008,2002,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,6,6,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,6,1,0,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,derived/scale/papers/CUMCM-2002-B-008/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002B：彩票方案的合理性优化1.pdf,BA2835F2FF6187D5F52CF41DD2BBA2CC41F3D45533B5DA4CFDD9E7A8D173BC2C,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2002-B-009,derived/scale/papers/CUMCM-2002-B-009,2002,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,6,6,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,6,1,0,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,derived/scale/papers/CUMCM-2002-B-009/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002B：彩票运行方案的合理性研究.pdf,61C8C7D4F04E5208725BAB828918292D3FCF2B964D252F21A30EB0875E50D095,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2003-A-002,derived/scale/papers/CUMCM-2003-A-002,2003,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,10,10,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,10,1,0,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,derived/scale/papers/CUMCM-2003-A-002/paper.md,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003A：SARS传播预测的数学模型.pdf,09FAC486AFB2A0AF905E373CF070497044B24FC21413D803B5DF8AC174CF61FC,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2003-A-003,derived/scale/papers/CUMCM-2003-A-003,2003,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,9,9,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,9,1,0,1C2FC324063A906FF208763D2826E0A769B059290333B0542241C22CD9C91DE8,derived/scale/papers/CUMCM-2003-A-003/paper.md,1C2FC324063A906FF208763D2826E0A769B059290333B0542241C22CD9C91DE8,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003A：非典数学模型的建立与分析.pdf,449B791365B07B013DD19F36985266781C7A24942C0E1CF71757C74C8CEF04B3,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2003-A-005,derived/scale/papers/CUMCM-2003-A-005,2003,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,10,10,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,10,1,0,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,derived/scale/papers/CUMCM-2003-A-005/paper.md,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003A：SARS传播的研究.pdf,E858C1C86EC51C6F169A2588AB16880A025B5006775DA2ECFC337D76207FD6BA,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2003-A-006,derived/scale/papers/CUMCM-2003-A-006,2003,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,6,6,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,6,1,0,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,derived/scale/papers/CUMCM-2003-A-006/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003A：SARS传播的数学原理及预测与控制.pdf,9C75E95CB0D79C1011479EEF85FDF9071BED1D157761CF9CA3B31798FF41FB45,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2003-A-008,derived/scale/papers/CUMCM-2003-A-008,2003,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,10,10,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,10,1,0,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,derived/scale/papers/CUMCM-2003-A-008/paper.md,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003A：考虑自愈的SARS的传播模型.pdf,B61160B3FB6ECD4A627F9E5521C3492EA870B1BE014F52C600DBAE7C3F92EAC2,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2003-B-001,derived/scale/papers/CUMCM-2003-B-001,2003,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,8,8,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,8,1,0,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,derived/scale/papers/CUMCM-2003-B-001/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排(2).pdf,6267B72836B37E1E0AA2957A176FB267E927B9EBEAC6F7DA2B808B13D873ABA9,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2003-B-005,derived/scale/papers/CUMCM-2003-B-005,2003,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,7,7,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,7,1,0,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,derived/scale/papers/CUMCM-2003-B-005/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排(1).pdf,32B3E6759B9C7DEA213340A1A6159CE39859D45DF8C51B3CEC6E3D523A9571DF,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2003-B-007,derived/scale/papers/CUMCM-2003-B-007,2003,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,7,7,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,7,1,0,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,derived/scale/papers/CUMCM-2003-B-007/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排.pdf,0D1C178148BD8F1B322323FA3EEA6B75A39E96CBEB3813AF050454927B3657D4,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2003-B-008,derived/scale/papers/CUMCM-2003-B-008,2003,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,8,8,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,8,1,0,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,derived/scale/papers/CUMCM-2003-B-008/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产车辆安排计划优化设计.pdf,5D402BC651664DDC43C452E28D01ABF3DAE1B9A99EB3BD1BC37DEA2D412139EF,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2003-B-009,derived/scale/papers/CUMCM-2003-B-009,2003,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,10,10,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,10,1,0,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,derived/scale/papers/CUMCM-2003-B-009/paper.md,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：“露天矿生产的车辆安排”的模型和评述.pdf,55DAC0E775C731ADC346F37AF46F39AE6C93F5D3CFC7B3FB4E08FEEFAF38ED61,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2003-D-001,derived/scale/papers/CUMCM-2003-D-001,2003,D,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,7,7,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,7,1,0,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,derived/scale/papers/CUMCM-2003-D-001/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003D：抢渡长江的数学模型（2）.pdf,4AAE7A6D1021D49FAFD1CDC63020EF7F72BB95C359E692E76C84B1DD39784647,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2003-D-002,derived/scale/papers/CUMCM-2003-D-002,2003,D,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,8,8,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,8,1,0,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,derived/scale/papers/CUMCM-2003-D-002/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003D：“抢渡长江”问题的数学建模和求解.pdf,E5BD4B776E1AABB5E2EFABADF931D41C3156A2405DCDEB8DFAF4BEB705865D6C,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2003-D-003,derived/scale/papers/CUMCM-2003-D-003,2003,D,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,8,8,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,8,1,0,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,derived/scale/papers/CUMCM-2003-D-003/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003D：抢渡长江的数学模型（1）.pdf,12EAC6CD1F19D37349302C5C762B6B9D15219905B0DB0C721480BB150C07577A,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2003-D-004,derived/scale/papers/CUMCM-2003-D-004,2003,D,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,7,7,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,7,1,0,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,derived/scale/papers/CUMCM-2003-D-004/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003D：江河竞渡的优化模型.pdf,AAB993534D403DC6FF5EF8FAA52919C3EBD266336B0BA36FF50114404D35A719,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2004-B-001,derived/scale/papers/CUMCM-2004-B-001,2004,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,14,14,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,14,1,0,F501017C13D9B29686DD922D65EDC0CD658E90E82A5785E427A2D829537C8626,derived/scale/papers/CUMCM-2004-B-001/paper.md,F501017C13D9B29686DD922D65EDC0CD658E90E82A5785E427A2D829537C8626,2004年数学建模国赛真题+优秀论文/2004优秀论文/2004B：电力市场输电阻塞管理模型(特等奖).pdf,EF2F3C0652EE1718FA7D6ABE0F05FF2A0EC96721AA49459394137C05475BB1E8,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2005-A-001,derived/scale/papers/CUMCM-2005-A-001,2005,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,11,11,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,11,1,0,2EEBBD295DAA69E745D4D3A60E17C0CEEF5CCD2C3D4B962C1E8FD4F59535AFD8,derived/scale/papers/CUMCM-2005-A-001/paper.md,2EEBBD295DAA69E745D4D3A60E17C0CEEF5CCD2C3D4B962C1E8FD4F59535AFD8,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005A：长江水质综合评价与预测的数学模型.pdf,4733466C8FCF3B9C3D3AD25EF33E3F4ABBC5F1CFD1DB0AE73337E1712B94F79F,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2005-A-002,derived/scale/papers/CUMCM-2005-A-002,2005,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,6,6,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,6,1,0,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,derived/scale/papers/CUMCM-2005-A-002/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005A：基于回归分析的长江水质预测与控制.pdf,57A42DA17752D25A81D08F67DB6C47AC5EB3EE26FB6F77EBD3952C5A6CAF2D4D,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
